count,mean,median,std,min,max,q25,q75,positive_pct,missing_pct,category,feature
3558,7.659268394422636,0.5697957149566413,13.11236195897726,0.0,85.38781007969469,0.0,9.57901020062927,59.80888139404159,2.6006022447303585,Quality & Risk,goodwill_to_assets_pct
3653,0.43553243909115796,0.0,0.49589439521580936,0.0,1.0,0.0,1.0,43.5532439091158,0.0,Quality & Risk,has_asset_writedown
3653,0.09854913769504517,0.0,0.29809651253547326,0.0,1.0,0.0,0.0,9.854913769504517,0.0,Quality & Risk,has_goodwill_impairment
3653,0.18614837120175198,0.0,0.3892796404128791,0.0,1.0,0.0,0.0,18.6148371201752,0.0,Quality & Risk,has_restructuring
3653,0.12154393649055571,0.0,0.32680306654619384,0.0,1.0,0.0,0.0,12.15439364905557,0.0,Quality & Risk,high_beta_flag
3558,0.04666231896555481,0.0,0.13795781565457105,0.0,2.289218281277572,0.0,0.00989385780914151,28.89263631253513,2.6006022447303585,Quality & Risk,intangible_intensity
3653,0.3594306049822064,0.0,0.4798992500081333,0.0,1.0,0.0,1.0,35.94306049822064,0.0,Quality & Risk,low_beta_flag
3553,2.274323289544342,1.2163909488495912,4.836640218989809,0.0,154.7741046831956,0.8040973297918316,2.045245398773006,99.94370954123276,2.7374760470845882,Quality & Risk,quick_ratio
3653,0.23378045442102383,0.0,0.4232921008098404,0.0,1.0,0.0,0.0,23.378045442102383,0.0,Technical Analysis,breakout_signal
3645,0.015149965067506167,0.01590231047736515,0.05526648551222257,-0.5124956001407955,0.315515610217597,-0.012326952657665357,0.045262651632554905,64.52674897119341,0.21899808376676702,Technical Analysis,ema_slope_20d
3653,0.3013961127840131,0.0,0.7791721390655264,-1.0,1.0,0.0,1.0,49.958937859293734,0.0,Technical Analysis,ema_trend_consistency
3653,0.12318642211880645,0.0,0.3286960655646364,0.0,1.0,0.0,0.0,12.318642211880645,0.0,Technical Analysis,high_volume_flag
3653,0.09800164248562825,0.0,0.29735757218645437,0.0,1.0,0.0,0.0,9.800164248562824,0.0,Technical Analysis,low_volume_flag
